"Pair","Interaction","EINT","ELST","DISP","SAPT2ELST","SAPT2EXCH","SAPT2IND","SAPT2DISP","Shortest_Normalized_Distance"
"SSI-043TYR-185HIE-d6_51","Neutral - Neutral",-2.699406,0.569154,-3.26856,0.65137341,0.03504796,-0.14029771,-2.48461904,1.6327197757298
"SSI-043TYR-185HIE-d7_3","Neutral - Neutral",-1.225866,0.398994,-1.62486,0.44591457,0.00293975,-0.06536514,-1.20894996,1.84928073744587
"SSI-043TYR-185HIE-d8_09","Neutral - Neutral",-0.588066,0.287189,-0.875255,0.30978465,0.00012264,-0.03321677,-0.6380639,2.0629834015271
"SSI-043TYR-185HIE-d8_88","Neutral - Neutral",-0.284552,0.209871,-0.494423,0.22013497,-3.943e-05,-0.01782388,-0.35911841,2.27993197112693
"SSI-043TYR-185HIE-d9_67","Neutral - Neutral",-0.131191,0.155681,-0.286872,0.16009024,-2.162e-05,-0.00997238,-0.21287579,2.49955160295946
"SSI-046ARG-182GLU-1-d10_59","Cation - Anion",-135.1268791,-135.042,-0.0848791,-134.1114144,1.548e-05,-0.90346696,-0.04722136,2.69621223739643
"SSI-046ARG-182GLU-1-d11_26","Cation - Anion",-126.5854207,-126.534,-0.0514207,-125.8112631,1.61e-06,-0.69437513,-0.03150825,2.91479301248887
"SSI-046ARG-182GLU-1-d11_94","Cation - Anion",-119.094192,-119.064,-0.030192,-118.4929063,-2.1e-07,-0.54295006,-0.02161573,3.13353632394032
"SSI-046ARG-182GLU-1-d12_61","Cation - Anion",-112.4639393,-112.447,-0.0169393,-111.9892286,-1.7e-07,-0.43096303,-0.01518862,3.35241035227322
"SSI-046ARG-182GLU-1-d13_28","Cation - Anion",-106.5497549,-106.541,-0.00875487,-106.1695674,-1e-07,-0.3466174,-0.01089801,3.57139107055212
"SSI-046ARG-182GLU-1-d13_96","Cation - Anion",-101.2396124,-101.236,-0.00361243,-100.9301254,-5e-08,-0.28205865,-0.00796495,3.79045998512606
"SSI-046ARG-182GLU-1-d5_19","Cation - Anion",-321.6746,-309.998,-11.6766,-307.0004311,27.47154433,-29.87745854,-10.51367864,0.850712256284744
"SSI-046ARG-182GLU-1-d5_86","Cation - Anion",-272.40097,-267.084,-5.31697,-256.6458697,3.8212958,-14.61300596,-3.7256819,1.09627707945783
"SSI-046ARG-182GLU-1-d6_54","Cation - Anion",-235.08599,-232.494,-2.59199,-225.0310067,0.566137,-8.21060542,-1.5102464,1.34274413010307
"SSI-046ARG-182GLU-1-d7_21","Cation - Anion",-207.75,-206.407,-1.343,-201.5084062,0.08983358,-5.05416896,-0.69772275,1.58969381798448
"SSI-046ARG-182GLU-1-d7_89","Cation - Anion",-186.84092,-186.111,-0.72992,-182.8292386,0.01475817,-3.31813512,-0.35831921,1.82468244945363
"SSI-046ARG-182GLU-1-d8_56","Cation - Anion",-170.180536,-169.769,-0.411536,-167.4865873,0.00251278,-2.28406964,-0.19923304,2.04196696199895
"SSI-046ARG-182GLU-1-d9_24","Cation - Anion",-156.486841,-156.25,-0.236841,-154.6041566,0.00045836,-1.63110211,-0.11779361,2.25972693431708
"SSI-046ARG-182GLU-1-d9_91","Cation - Anion",-144.974882,-144.835,-0.139882,-143.6117755,8.736e-05,-1.199438,-0.07312395,2.47783701315287
"SSI-048ASP-131LYS-1-d10_41","Cation - Anion",-157.86756,-159.298,1.43044,-157.135513,4e-07,-0.88496735,-0.0280619,2.74191649759213
"SSI-048ASP-131LYS-1-d11_12","Cation - Anion",-145.9909,-147.264,1.2731,-145.4811273,-5.47e-06,-0.65588777,-0.01801956,2.98230522279638
"SSI-048ASP-131LYS-1-d11_83","Cation - Anion",-135.79556,-136.933,1.13744,-135.4355959,-3.09e-06,-0.49698785,-0.01195402,3.21227503739381
"SSI-048ASP-131LYS-1-d12_54","Cation - Anion",-126.94375,-127.964,1.02025,-126.6874631,-1.14e-06,-0.38385012,-0.0081547,3.44240141292463
"SSI-048ASP-131LYS-1-d13_25","Cation - Anion",-119.184511,-120.103,0.918489,-119.0004242,-3.1e-07,-0.30140255,-0.00569915,3.67265492387298
"SSI-048ASP-131LYS-1-d13_96","Cation - Anion",-112.324088,-113.154,0.829912,-112.1922481,-7e-08,-0.24008251,-0.00406823,3.90301306287832
"SSI-048ASP-131LYS-1-d4_73","Cation - Anion",-480.82212,-473.301,-7.52112,-456.6380988,60.36275607,-67.80400946,-14.38065331,0.687597704601828
"SSI-048ASP-131LYS-1-d5_44","Cation - Anion",-386.3301,-384.391,-1.9391,-360.9811483,7.40799636,-26.63570057,-4.26146454,0.936506206070904
"SSI-048ASP-131LYS-1-d6_15","Cation - Anion",-317.315664,-318.153,0.837336,-303.1702191,0.96469021,-12.71392667,-1.46641036,1.19055223485243
"SSI-048ASP-131LYS-1-d6_86","Cation - Anion",-269.89159,-271.71,1.81841,-262.2071236,0.13405494,-6.86236885,-0.58634289,1.44703242559525
"SSI-048ASP-131LYS-1-d7_57","Cation - Anion",-235.55911,-237.608,2.04889,-231.2334414,0.01949904,-4.07948966,-0.27040313,1.70484854114483
"SSI-048ASP-131LYS-1-d8_28","Cation - Anion",-209.4306,-211.399,1.9684,-206.8466734,0.00295676,-2.6054767,-0.1388696,1.96347439866182
"SSI-048ASP-131LYS-1-d8_99","Cation - Anion",-188.74426,-190.541,1.79674,-187.1126607,0.00048,-1.75181037,-0.07708709,2.22262735488254
"SSI-048ASP-131LYS-1-d9_7","Cation - Anion",-171.89409,-173.503,1.60891,-170.8184991,6.751e-05,-1.22552571,-0.04542347,2.48214231893939
"SSI-069ILE-101ILE-d10_52","Neutral - Neutral",-0.0291,0.001,-0.0301055,0.000747,-9e-06,0.000372,-0.0202,2.71438549640987
"SSI-069ILE-101ILE-d11_24","Neutral - Neutral",-0.0184,0.00075,-0.0191979,0.000574,-3.95e-06,0.000268,-0.0131,2.92495156081832
"SSI-069ILE-101ILE-d11_96","Neutral - Neutral",-0.011485266,0.000555734,-0.012041,0.00042959,-1.49e-06,0.0002072,-0.00876693,3.13558110844089
"SSI-069ILE-101ILE-d12_68","Neutral - Neutral",-0.00701369,0.00041138,-0.00742507,0.00031433,-4.8e-07,0.0001686,-0.00602809,3.34626214581436
"SSI-069ILE-101ILE-d13_39","Neutral - Neutral",-0.004297898,0.000304982,-0.00460288,0.00022443,-1.3e-07,0.00014236,-0.0042428,3.55698552781356
"SSI-069ILE-101ILE-d14_11","Neutral - Neutral",-0.002725994,0.000223976,-0.00294997,0.0001555,-3e-08,0.00012328,-0.00304805,3.76774414637614
"SSI-069ILE-101ILE-d4_78","Neutral - Neutral",1.55441,10.0488,-8.49439,-5.76065808,18.08126888,-1.29695194,-8.02286624,0.895543460853675
"SSI-069ILE-101ILE-d5_5","Neutral - Neutral",-2.046871,0.912939,-2.95981,-0.56490392,1.6979231,-0.10971639,-2.50528521,1.16250308792604
"SSI-069ILE-101ILE-d6_22","Neutral - Neutral",-1.1079713,0.0748787,-1.18285,-0.05538652,0.14931276,-0.01040289,-0.90893763,1.40756825517697
"SSI-069ILE-101ILE-d6_94","Neutral - Neutral",-0.52094859,0.00742641,-0.528375,-0.00452873,0.01255443,-0.00033418,-0.3821828,1.65333622972835
"SSI-069ILE-101ILE-d7_65","Neutral - Neutral",-0.24693903,0.00276597,-0.249705,0.00056354,0.00102548,0.00142363,-0.18226301,1.87318412910756
"SSI-069ILE-101ILE-d8_37","Neutral - Neutral",-0.13017382,0.00218518,-0.132359,0.00106656,5.554e-05,0.00132623,-0.09575451,2.08326064283182
"SSI-069ILE-101ILE-d9_09","Neutral - Neutral",-0.07620452,0.00174488,-0.0779494,0.00107002,-2.101e-05,0.00088458,-0.05408272,2.29351373407825
"SSI-069ILE-101ILE-d9_81","Neutral - Neutral",-0.0464,0.00134,-0.0477084,0.000929,-1.7e-05,0.000559,-0.0323,2.50389892570309
"SSI-080GLU-155ARG-1-d10_57","Cation - Anion",-157.42331,-158.794,1.37069,-156.2502867,4.044e-05,-1.33404623,-0.06514771,2.70930134094824
"SSI-080GLU-155ARG-1-d11_27","Cation - Anion",-145.58323,-146.822,1.23877,-144.7526607,5.74e-06,-0.99014811,-0.04195168,2.9601986205001
"SSI-080GLU-155ARG-1-d11_97","Cation - Anion",-135.44473,-136.565,1.12027,-134.8467115,1.82e-06,-0.75098079,-0.02790038,3.18738691455072
"SSI-080GLU-155ARG-1-d12_67","Cation - Anion",-126.6564,-127.672,1.0156,-126.221358,1.16e-06,-0.58039687,-0.01907647,3.40436823808081
"SSI-080GLU-155ARG-1-d13_37","Cation - Anion",-118.961353,-119.884,0.922647,-118.6416671,4.8e-07,-0.45599854,-0.01336094,3.61705760354715
"SSI-080GLU-155ARG-1-d14_06","Cation - Anion",-112.16341,-113.003,0.83959,-111.9268112,1.2e-07,-0.36344969,-0.0095571,3.82998542033015
"SSI-080GLU-155ARG-1-d4_99","Cation - Anion",-495.667,-476.248,-19.419,-496.0415041,142.7874665,-108.460784,-31.10510631,0.662585785560363
"SSI-080GLU-155ARG-1-d5_69","Cation - Anion",-400.69581,-393.454,-7.24181,-367.4297717,17.60907619,-39.54079013,-9.36615107,0.916772392669708
"SSI-080GLU-155ARG-1-d6_38","Cation - Anion",-324.04072,-322.502,-1.53872,-303.5084246,2.41537693,-18.76736734,-3.30373714,1.17204846675409
"SSI-080GLU-155ARG-1-d7_08","Cation - Anion",-272.721132,-273.315,0.593868,-261.0960312,0.36064667,-10.1856882,-1.33829149,1.42782978592113
"SSI-080GLU-155ARG-1-d7_78","Cation - Anion",-236.49806,-237.917,1.41894,-229.8241065,0.05717536,-6.07989287,-0.61986452,1.68388612328093
"SSI-080GLU-155ARG-1-d8_48","Cation - Anion",-209.48974,-211.138,1.64826,-205.4837933,0.00943497,-3.89847519,-0.31932978,1.94010859431357
"SSI-080GLU-155ARG-1-d9_18","Cation - Anion",-188.43819,-190.061,1.62281,-185.8891669,0.00160971,-2.62986663,-0.17783666,2.19643905536921
"SSI-080GLU-155ARG-1-d9_87","Cation - Anion",-171.46403,-172.972,1.50797,-169.7634528,0.00026455,-1.84401403,-0.10512959,2.45284365533657
"SSI-080GLU-155ARG-d10_22","Cation - Anion",-164.13027,-165.57,1.43973,-162.722572,0.00010461,-1.56293636,-0.08232338,2.58106685142859
"SSI-080GLU-155ARG-d10_97","Cation - Anion",-150.42412,-151.718,1.29388,-149.463722,1.314e-05,-1.12189292,-0.05044516,2.85586692505716
"SSI-080GLU-155ARG-d11_72","Cation - Anion",-138.89506,-140.056,1.16094,-138.2232973,2.31e-06,-0.82702082,-0.0321663,3.10624432556609
"SSI-080GLU-155ARG-d12_47","Cation - Anion",-129.04579,-130.09,1.04421,-128.5699342,1.36e-06,-0.62362838,-0.02121013,3.34365001721975
"SSI-080GLU-155ARG-d13_22","Cation - Anion",-120.529313,-121.471,0.941687,-120.1876048,6.1e-07,-0.47957704,-0.01439354,3.57145978565461
"SSI-080GLU-155ARG-d13_96","Cation - Anion",-113.08611,-113.937,0.85089,-112.8388361,1.5e-07,-0.37511704,-0.01001374,3.79955408359144
"SSI-080GLU-155ARG-d14_71","Cation - Anion",-106.522466,-107.293,0.770534,-106.3420958,2e-08,-0.29777252,-0.00711962,4.02788456768941
"SSI-080GLU-155ARG-d4_99","Cation - Anion",-495.667,-476.248,-19.419,-496.0415041,142.7874665,-108.460784,-31.10510631,0.662585785560363
"SSI-080GLU-155ARG-d5_74","Cation - Anion",-394.18249,-387.533,-6.64949,-361.6439418,15.22575972,-37.25699964,-8.65460846,0.934980816299222
"SSI-080GLU-155ARG-d6_48","Cation - Anion",-315.43441,-314.345,-1.08941,-296.5051312,1.83183057,-17.08183227,-2.87881773,1.20856519788476
"SSI-080GLU-155ARG-d7_23","Cation - Anion",-263.950055,-264.792,0.841945,-253.645763,0.24214193,-9.05371346,-1.12280886,1.48268070388925
"SSI-080GLU-155ARG-d7_98","Cation - Anion",-228.01711,-229.545,1.52789,-222.2833377,0.03401654,-5.32154198,-0.50806116,1.75707876864026
"SSI-080GLU-155ARG-d8_73","Cation - Anion",-201.40666,-203.063,1.65634,-198.0194573,0.00501163,-3.37019291,-0.25706618,2.03164491405035
"SSI-080GLU-155ARG-d9_48","Cation - Anion",-180.74255,-182.322,1.57945,-178.6104349,0.00074847,-2.24912119,-0.14104815,2.30631910587126
"SSI-080TRP-095ILE-d10_13","Neutral - Neutral",-0.068112,0.0286586,-0.0967706,0.03200029,-1.149e-05,-0.00262415,-0.07416538,2.75731961436366
"SSI-080TRP-095ILE-d10_88","Neutral - Neutral",-0.0376731,0.0215152,-0.0591883,0.02386295,-4.05e-06,-0.00173141,-0.0480661,2.97445628872175
"SSI-080TRP-095ILE-d11_62","Neutral - Neutral",-0.0201069,0.0163822,-0.0364891,0.018065,-9.6e-07,-0.0012163,-0.03208778,3.19195290110691
"SSI-080TRP-095ILE-d12_37","Neutral - Neutral",-0.0103794,0.0125745,-0.0229539,0.01387078,-1.4e-07,-0.00090361,-0.02198062,3.40974057707169
"SSI-080TRP-095ILE-d13_12","Neutral - Neutral",-0.0052441,0.0097765,-0.0150206,0.01079426,0,-0.00070522,-0.01540232,3.62776689044134
"SSI-080TRP-095ILE-d13_86","Neutral - Neutral",-0.00265892,0.00766708,-0.010326,0.00850712,1e-08,-0.00057102,-0.01101172,3.8459912633425
"SSI-080TRP-095ILE-d4_15","Neutral - Neutral",-7.524534,0.848386,-8.37292,-0.30564465,1.60771202,-0.38738639,-6.99060571,0.921160669908333
"SSI-080TRP-095ILE-d4_9","Neutral - Neutral",-13.07455,8.47655,-21.5511,-6.13049679,17.35613575,-1.9878282,-19.38568533,1.1695470791567
"SSI-080TRP-095ILE-d5_65","Neutral - Neutral",-3.348478,0.196362,-3.54484,0.18039903,0.13612614,-0.12100142,-2.82141646,1.42123816342362
"SSI-080TRP-095ILE-d6_39","Neutral - Neutral",-1.542283,0.125427,-1.66771,0.16574233,0.01082118,-0.0498728,-1.27834803,1.67474464833459
"SSI-080TRP-095ILE-d7_14","Neutral - Neutral",-0.7699154,0.0946306,-0.864546,0.12017959,0.00072426,-0.02503851,-0.63858268,1.89484561980897
"SSI-080TRP-095ILE-d7_89","Neutral - Neutral",-0.4056889,0.0704601,-0.476149,0.08515506,-3.852e-05,-0.01337597,-0.34422058,2.10918023710571
"SSI-080TRP-095ILE-d8_63","Neutral - Neutral",-0.2204747,0.0520333,-0.272508,0.06052561,-4.612e-05,-0.0073689,-0.19703886,2.3245294113771
"SSI-080TRP-095ILE-d9_38","Neutral - Neutral",-0.1220471,0.0384319,-0.160479,0.0436209,-2.384e-05,-0.00426124,-0.1184487,2.54063516432365
"SSI-085HIE-094TYR-d10_38","Neutral - Neutral",0.139866,0.326454,-0.186588,0.31553424,-7.77e-06,-0.00497562,-0.12606502,2.8236455821166
"SSI-085HIE-094TYR-d11_16","Neutral - Neutral",0.13083,0.249609,-0.118779,0.24136847,-1.47e-06,-0.00314879,-0.08146149,3.05221488549699
"SSI-085HIE-094TYR-d11_94","Neutral - Neutral",0.1158777,0.193639,-0.0777613,0.18744008,-4.6e-07,-0.00206618,-0.05423432,3.27981013617129
"SSI-085HIE-094TYR-d12_73","Neutral - Neutral",0.1003591,0.152255,-0.0518959,0.14753773,-2.9e-07,-0.00138526,-0.03705714,3.50773970762551
"SSI-085HIE-094TYR-d13_51","Neutral - Neutral",0.0857084,0.12115,-0.0354416,0.11754608,-1.3e-07,-0.00095127,-0.02590459,3.73594240957971
"SSI-085HIE-094TYR-d14_29","Neutral - Neutral",0.0724954,0.0974765,-0.0249811,0.09468276,-4e-08,-0.00067634,-0.01847816,3.96437107757822
"SSI-085HIE-094TYR-d4_12","Neutral - Neutral",-10.44643,4.87367,-15.3201,-6.54077407,29.68507527,-3.75225303,-35.40050481,1.00642232668695
"SSI-085HIE-094TYR-d4_9","Neutral - Neutral",-20.8117,18.9889,-39.8006,2.56615265,2.83709938,-0.84195503,-12.49398696,1.22967116726209
"SSI-085HIE-094TYR-d5_68","Neutral - Neutral",-4.03943,2.5514,-6.59083,2.33861986,0.25788211,-0.26499522,-4.96673511,1.45507421158796
"SSI-085HIE-094TYR-d6_47","Neutral - Neutral",-1.45697,1.66789,-3.12486,1.62088025,0.02243447,-0.1064468,-2.2270791,1.68176551762172
"SSI-085HIE-094TYR-d7_25","Neutral - Neutral",-0.45998,1.14871,-1.60869,1.11688345,0.00172793,-0.05020663,-1.10366082,1.90928626921165
"SSI-085HIE-094TYR-d8_03","Neutral - Neutral",-0.073535,0.812545,-0.88608,0.78725894,3.701e-05,-0.02599978,-0.59150187,2.13737160297026
"SSI-085HIE-094TYR-d8_81","Neutral - Neutral",0.076963,0.587855,-0.510892,0.56843992,-4.45e-05,-0.01427624,-0.33718543,2.36585823665996
"SSI-085HIE-094TYR-d9_6","Neutral - Neutral",0.130189,0.434097,-0.303908,0.41949727,-2.424e-05,-0.0082268,-0.20198616,2.59464015374926
"SSI-086ASP-115ARG-1-d10_39","Cation - Anion",-169.54146,-171.412,1.87054,-167.8447884,0.00025816,-1.83229877,-0.0937402,2.4499855746477
"SSI-086ASP-115ARG-1-d11_06","Cation - Anion",-156.06521,-157.757,1.69179,-154.874862,3.959e-05,-1.34073373,-0.05883625,2.6988387441703
"SSI-086ASP-115ARG-1-d11_74","Cation - Anion",-144.65188,-146.177,1.52512,-143.796467,4.92e-06,-1.00520459,-0.03832826,2.94180342209184
"SSI-086ASP-115ARG-1-d12_42","Cation - Anion",-134.846,-136.223,1.377,-134.2191403,1.66e-06,-0.76930391,-0.02576131,3.1622525791663
"SSI-086ASP-115ARG-1-d13_1","Cation - Anion",-126.3196,-127.567,1.2474,-125.8545691,1.48e-06,-0.59936767,-0.01778561,3.38272883188884
"SSI-086ASP-115ARG-1-d13_77","Cation - Anion",-118.8314,-119.965,1.1336,-118.4840277,7.6e-07,-0.47433128,-0.01256902,3.59688690832387
"SSI-086ASP-115ARG-1-d14_45","Cation - Anion",-112.20118,-113.234,1.03282,-111.938412,2.4e-07,-0.38056168,-0.00906595,3.80411495365188
"SSI-086ASP-115ARG-1-d5_65","Cation - Anion",-465.3936,-452.24,-13.1536,-446.0660604,83.7608388,-78.89743618,-21.77473497,0.71188442797801
"SSI-086ASP-115ARG-1-d6_32","Cation - Anion",-378.10108,-374.031,-4.07008,-348.1501906,11.48121468,-32.92702509,-7.04481825,0.95901822564283
"SSI-086ASP-115ARG-1-d7_0","Cation - Anion",-310.9196793,-310.951,0.0313207,-292.622017,1.72720971,-16.64962969,-2.60719075,1.20694017522763
"SSI-086ASP-115ARG-1-d7_68","Cation - Anion",-264.53605,-266.083,1.54695,-253.9361412,0.27856492,-9.39034217,-1.09868509,1.45524751361709
"SSI-086ASP-115ARG-1-d8_35","Cation - Anion",-231.05048,-233.124,2.07352,-224.8084035,0.04694979,-5.75881796,-0.52434126,1.70377174799153
"SSI-086ASP-115ARG-1-d9_03","Cation - Anion",-205.70608,-207.856,2.14992,-201.8627622,0.00820234,-3.76502556,-0.2759976,1.95243005016973
"SSI-086ASP-115ARG-1-d9_71","Cation - Anion",-185.74872,-187.789,2.04028,-183.2506691,0.00148711,-2.57923991,-0.15631343,2.20117699313032
"SSI-100ALA-112PHE-d10_4","Neutral - Neutral",-0.07229948,-0.00916338,-0.0631361,-0.00777823,3.72e-06,-0.00131145,-0.05471204,2.78995090519183
"SSI-100ALA-112PHE-d11_14","Neutral - Neutral",-0.04647457,-0.00657087,-0.0399037,-0.00558478,2.52e-06,-0.00097938,-0.03573877,3.00468671985279
"SSI-100ALA-112PHE-d11_87","Neutral - Neutral",-0.03025955,-0.00483265,-0.0254269,-0.00408556,8.4e-07,-0.00075765,-0.02402861,3.219469605226
"SSI-100ALA-112PHE-d12_61","Neutral - Neutral",-0.01984276,-0.00361046,-0.0162323,-0.00303856,2.3e-07,-0.00061361,-0.01656647,3.43240198090743
"SSI-100ALA-112PHE-d13_34","Neutral - Neutral",-0.0132951,-0.0027626,-0.0105325,-0.00229254,7e-08,-0.00051852,-0.01167692,3.6457113930975
"SSI-100ALA-112PHE-d14_08","Neutral - Neutral",-0.00920032,-0.00212839,-0.00707193,-0.00175191,2e-08,-0.00045047,-0.00839331,3.8593353191502
"SSI-100ALA-112PHE-d4_52","Neutral - Neutral",-9.02104,4.82536,-13.8464,-3.88002259,10.20476479,-1.13420509,-12.36854637,1.02448792347727
"SSI-100ALA-112PHE-d5_26","Neutral - Neutral",-5.050498,0.344552,-5.39505,-0.62387302,1.22414662,-0.20664077,-4.63710338,1.25171001414646
"SSI-100ALA-112PHE-d5_99","Neutral - Neutral",-2.4152354,-0.0822554,-2.33298,-0.16184003,0.13965592,-0.05239646,-1.92539246,1.48741524498724
"SSI-100ALA-112PHE-d6_73","Neutral - Neutral",-1.1867252,-0.0762452,-1.11048,-0.07097219,0.01574215,-0.01813655,-0.88997761,1.72153572136244
"SSI-100ALA-112PHE-d7_46","Neutral - Neutral",-0.6192683,-0.0480033,-0.571265,-0.03984897,0.00160741,-0.00798358,-0.45144173,1.93412892303636
"SSI-100ALA-112PHE-d8_2","Neutral - Neutral",-0.3378044,-0.0300124,-0.307792,-0.02473499,0.00010909,-0.00414156,-0.24647822,2.147429508886
"SSI-100ALA-112PHE-d8_93","Neutral - Neutral",-0.1930404,-0.0194844,-0.173556,-0.01622965,-1.154e-05,-0.00257116,-0.14267556,2.36124578739662
"SSI-100ALA-112PHE-d9_67","Neutral - Neutral",-0.1157555,-0.0131185,-0.102637,-0.01107463,-3.04e-06,-0.00180306,-0.08661779,2.57544931580635
"SSI-100VAL-283ILE-d10_08","Neutral - Neutral",-0.035229817,0.000367983,-0.0355978,0.00012689,-5.19e-06,0.00019388,-0.02512504,2.66728380382129
"SSI-100VAL-283ILE-d10_84","Neutral - Neutral",-0.021715112,0.000182688,-0.0218978,7.44e-06,-1.87e-06,0.000144,-0.01571475,2.89228298727629
"SSI-100VAL-283ILE-d11_61","Neutral - Neutral",-0.0133,7.88e-05,-0.0133554,-5.74e-05,-6.8e-07,0.000123,-0.0102,3.11733228761917
"SSI-100VAL-283ILE-d12_38","Neutral - Neutral",-0.00804,1.76e-05,-0.00805753,-9.25e-05,-2.4e-07,0.00011,-0.00681,3.34242157956319
"SSI-100VAL-283ILE-d13_14","Neutral - Neutral",-0.00492,-1.98e-05,-0.00490105,-0.000111,-8e-08,0.000101,-0.00468,3.5675432929455
"SSI-100VAL-283ILE-d13_91","Neutral - Neutral",-0.00313,-4.27e-05,-0.0030913,-0.000121,-2e-08,9.27e-05,-0.00328,3.79269165708051
"SSI-100VAL-283ILE-d14_68","Neutral - Neutral",-0.00212,-5.73e-05,-0.00205991,-0.000124,0,8.58e-05,-0.00235,4.01786218909552
"SSI-100VAL-283ILE-d4_71","Neutral - Neutral",-2.64824,3.293,-5.94124,-1.68857704,5.5984902,-0.31226867,-5.41646416,1.09064015935313
"SSI-100VAL-283ILE-d5_48","Neutral - Neutral",-1.820787,0.277223,-2.09801,-0.11085063,0.43518945,-0.02352807,-1.73327602,1.31977688839991
"SSI-100VAL-283ILE-d6_25","Neutral - Neutral",-0.819192,0.030107,-0.849299,0.0007144,0.03136924,-0.00027068,-0.65194295,1.54380656620492
"SSI-100VAL-283ILE-d7_01","Neutral - Neutral",-0.35910841,0.00677059,-0.365879,0.00342504,0.00217189,0.0016685,-0.28381971,1.768170838567
"SSI-100VAL-283ILE-d7_78","Neutral - Neutral",-0.17627366,0.00274434,-0.179018,0.00166055,0.00011345,0.00098539,-0.13861258,1.992756692746
"SSI-100VAL-283ILE-d8_55","Neutral - Neutral",-0.09828749,0.00135231,-0.0996398,0.00075582,-1.521e-05,0.00054187,-0.07376489,2.21749680331709
"SSI-100VAL-283ILE-d9_31","Neutral - Neutral",-0.05784407,0.00070213,-0.0585462,0.0003419,-1.256e-05,0.00031153,-0.0419347,2.44234858825089
"SSI-101ILE-110PHE-d10_41","Neutral - Neutral",-0.05978642,0.00590978,-0.0656962,0.00720764,-9.37e-06,-0.00177715,-0.05453388,2.7425254270861
"SSI-101ILE-110PHE-d11_14","Neutral - Neutral",-0.03637213,0.00428797,-0.0406601,0.00523228,-3.3e-06,-0.00125778,-0.03556785,2.95236127442371
"SSI-101ILE-110PHE-d11_88","Neutral - Neutral",-0.02229594,0.00314276,-0.0254387,0.00385464,-9.7e-07,-0.00093649,-0.02388498,3.16305756397534
"SSI-101ILE-110PHE-d12_61","Neutral - Neutral",-0.01389237,0.00233143,-0.0162238,0.00288187,-2.3e-07,-0.00072977,-0.01645184,3.37445312987462
"SSI-101ILE-110PHE-d13_35","Neutral - Neutral",-0.00896032,0.00170978,-0.0106701,0.00218559,-4e-08,-0.00059935,-0.01158737,3.58642431529013
"SSI-101ILE-110PHE-d14_08","Neutral - Neutral",-0.00602149,0.0012832,-0.00730469,0.00168074,0,-0.00050944,-0.00832391,3.79887476917813
"SSI-101ILE-110PHE-d4_52","Neutral - Neutral",-9.23182,5.06978,-14.3016,-3.76244333,10.64385068,-1.39790932,-12.78283678,0.99033216061441
"SSI-101ILE-110PHE-d5_26","Neutral - Neutral",-5.066544,0.515266,-5.58181,-0.40672394,1.25647944,-0.28983494,-4.77395511,1.22855590919978
"SSI-101ILE-110PHE-d5_99","Neutral - Neutral",-2.3076069,0.0542031,-2.36181,-0.00369552,0.13739707,-0.08226577,-1.9679841,1.4595979020306
"SSI-101ILE-110PHE-d6_73","Neutral - Neutral",-1.088976,0.020814,-1.10979,0.03263811,0.01449288,-0.03000098,-0.90326576,1.69628028094238
"SSI-101ILE-110PHE-d7_46","Neutral - Neutral",-0.5571534,0.0179906,-0.575144,0.02752181,0.00144215,-0.01312292,-0.45544341,1.9174272032885
